username;date;retweets;favorites;text;geo;mentions;hashtags;id;permalink
zelafrica;2018-11-21 16:09;0;0;"Man's Photo goes viral after sharing the before and after an accident in Zambia. https://www. instagram.com/p/BqdWbaAlHBQ/ ?utm_source=ig_twitter_share&igshid=1paagvoiym6uv …";;;;"1065366549060476928";https://twitter.com/zelafrica/status/1065366549060476928
dfrtraffic;2018-11-21 16:09;0;0;"Motor Vehicle Accident | L B J FWY EB / GREENVILLE AVE | https:// goo.gl/mniwC6 | EN29 | 280050 | 16:09 | A";;;;"1065366540558585857";https://twitter.com/dfrtraffic/status/1065366540558585857
dfrtraffic;2018-11-21 16:08;0;0;"Motor Vehicle Accident | JUPITER RD / MCCREE RD | https:// goo.gl/UxegFX | EN48 | 480069 | 16:08 | A";;;;"1065366415501213696";https://twitter.com/dfrtraffic/status/1065366415501213696
dfrtraffic;2018-11-21 16:08;0;0;"Motor Vehicle Accident | 1400-1400 N Stemmons Fwy Nb | https:// goo.gl/rs6UYz | EN18 | 010017 | 16:08 | A";;;;"1065366288053092352";https://twitter.com/dfrtraffic/status/1065366288053092352
TotalTrafficDFW;2018-11-21 16:07;0;0;"Accident , left lane blocked in #Dallas on 20 EB at Hwy 67, stop and go traffic back to E Camp Wisdom Rd, delay of 3 mins #DFWTraffic";;;#Dallas #DFWTraffic;"1065366162488418304";https://twitter.com/TotalTrafficDFW/status/1065366162488418304
finesskingeric5;2018-11-21 16:03;0;0;"Got into a car accident";;;;"1065364995578445824";https://twitter.com/finesskingeric5/status/1065364995578445824
TotalTrafficDFW;2018-11-21 16:01;0;0;"Accident cleared in #Richardson on 75 SB at Arapaho Rd #DFWTraffic http:// bit.ly/14TuwzZ";;;#Richardson #DFWTraffic;"1065364587430727681";https://twitter.com/TotalTrafficDFW/status/1065364587430727681
dfrtraffic;2018-11-21 15:58;0;0;"Motor Vehicle Accident | S WALTON WALKER SERV NB / W ILLINOIS AVE | https:// goo.gl/bnjZpA | EN50 | 500144 | 15:58 | A";;;;"1065363893277487105";https://twitter.com/dfrtraffic/status/1065363893277487105
dfrtraffic;2018-11-21 15:58;0;0;"Motor Vehicle Accident | ACCENT DR / MIDWAY RD | https:// goo.gl/u5nWQ7 | EN10 | 100139 | 15:58 | A";;;;"1065363772376702976";https://twitter.com/dfrtraffic/status/1065363772376702976
Taktwo9;2018-11-21 15:53;0;0;"Thanks for the levity. 1M/mo in medical after his DWI accident . Things you love matter and I love our Country. On behalf of the many Angel Parents and police families celebrating the holiday with one missing due to a crime by an illegal, hope you reconsider your position.";;;;"1065362470129278977";https://twitter.com/Taktwo9/status/1065362470129278977
TotalTrafficDFW;2018-11-21 15:50;0;0;"Accident . two right lanes blocked in #Richardson on 75 SB at Arapaho Rd #DFWTraffic http:// bit.ly/14TuwzZ";;;#Richardson #DFWTraffic;"1065361754245480448";https://twitter.com/TotalTrafficDFW/status/1065361754245480448
dfrtraffic;2018-11-21 15:48;0;0;"Motor Vehicle Accident | 7600 L B J FWY EB | https:// goo.gl/FEsCqX | EN22 | 220042 | 15:48 | A";;;;"1065361261641129984";https://twitter.com/dfrtraffic/status/1065361261641129984
DArealtrustory;2018-11-21 15:43;0;0;"Accident smh";;;;"1065360151752921089";https://twitter.com/DArealtrustory/status/1065360151752921089
TotalTrafficDFW;2018-11-21 15:34;0;1;"Accident . three right lanes blocked in #Dallas on 75 SB at Midpark Rd, stopped traffic back to N Collins Blvd, delay of 22 mins #DFWTraffic";;;#Dallas #DFWTraffic;"1065357821053726726";https://twitter.com/TotalTrafficDFW/status/1065357821053726726
TotalTrafficDFW;2018-11-21 15:31;0;0;"Accident cleared in #Dallas on 75 SB at SMU Blvd, stop and go traffic back to Walnut Hl Ln, delay of 7 mins #DFWTraffic";;;#Dallas #DFWTraffic;"1065357045044518912";https://twitter.com/TotalTrafficDFW/status/1065357045044518912
dfrtraffic;2018-11-21 15:28;0;0;"Motor Vehicle Accident | S Hampton Rd / W Kiest Blvd | https:// goo.gl/XOoLJe | EN49 | 490099 | 15:28 | A";;;;"1065356234524516353";https://twitter.com/dfrtraffic/status/1065356234524516353
TotalTrafficDFW;2018-11-21 15:27;0;0;"Accident . three left lanes blocked in #Dallas on 75 SB at SMU Blvd, stopped traffic back to Walnut Hl Ln, delay of 20 mins #DFWTraffic";;;#Dallas #DFWTraffic;"1065355964222775302";https://twitter.com/TotalTrafficDFW/status/1065355964222775302
dpdcentral;2018-11-21 15:26;0;0;"Central Division responding to '7X - Major Accident ' at Swiss Ave / Cantegral St | Beat 154 | https:// goo.gl/ttCEAs | 15:23";;;;"1065355780558209024";https://twitter.com/dpdcentral/status/1065355780558209024
TotalTrafficDFW;2018-11-21 15:25;0;0;"Accident . two left lanes blocked in #Dallas on 75 SB at SMU Blvd, stopped traffic back to Walnut Hl Ln, delay of 20 mins #DFWTraffic";;;#Dallas #DFWTraffic;"1065355669690302465";https://twitter.com/TotalTrafficDFW/status/1065355669690302465
dpdcentral;2018-11-21 15:24;0;0;"Central Division responding to '7XF - Major Accident Freeway' at N Central Expy Sb / E Mockingbird Ln | Beat 125 | https:// goo.gl/HPN5Vz | 15:19";;;;"1065355278164475905";https://twitter.com/dpdcentral/status/1065355278164475905
TotalTrafficDFW;2018-11-21 15:23;0;0;"Accident cleared in #Irving on Bush Tnpke SB at Gtwy Dr, stop and go traffic back to Royal Ln, delay of 2 mins #DFWTraffic";;;#Irving #DFWTraffic;"1065354930343616515";https://twitter.com/TotalTrafficDFW/status/1065354930343616515
TotalTrafficDFW;2018-11-21 15:21;0;0;"Accident . only the left lane getting through in #Dallas on 75 SB at Midpark Rd, stopped traffic back to Arapaho Rd, delay of 17 mins";;;#Dallas;"1065354455539953668";https://twitter.com/TotalTrafficDFW/status/1065354455539953668
dfrtraffic;2018-11-21 15:20;0;0;"Motor Vehicle Accident | N CENTRAL EXPY SB / MIDPARK RD | https:// goo.gl/1pFpi7 | EN29 | 220074 | 15:20 | A";;;;"1065354218007973888";https://twitter.com/dfrtraffic/status/1065354218007973888
TotalTrafficDFW;2018-11-21 15:18;0;0;"Accident . two left lanes blocked in #Dallas on 75 SB at SMU Blvd, stop and go traffic back to Walnut Hl Ln, delay of 7 mins #DFWTraffic";;;#Dallas #DFWTraffic;"1065353885974433792";https://twitter.com/TotalTrafficDFW/status/1065353885974433792
dfrtraffic;2018-11-21 15:18;0;0;"Motor Vehicle Accident | N CENTRAL SERV SB / ESPERANZA RD | https:// goo.gl/w61fP9 | EN22 | 220058 | 15:18 | A";;;;"1065353719166844928";https://twitter.com/dfrtraffic/status/1065353719166844928
TotalTrafficDFW;2018-11-21 15:12;0;0;"Accident , left lane blocked in #Dallas on Dallas N Tollway NB at Belt Line Rd, stop and go traffic back to Inwood Rd, delay of 6 mins";;;#Dallas;"1065352290792599553";https://twitter.com/TotalTrafficDFW/status/1065352290792599553
TotalTrafficDFW;2018-11-21 15:11;0;0;"Accident . two left lanes blocked in #Dallas on 75 SB at SMU Blvd, stop and go traffic back to NW Hwy, delay of 4 mins #DFWTraffic";;;#Dallas #DFWTraffic;"1065352123548934144";https://twitter.com/TotalTrafficDFW/status/1065352123548934144
TotalTrafficDFW;2018-11-21 15:10;0;0;"Accident in #Dallas on 75 SB at SMU Blvd, stop and go traffic back to NW Hwy, delay of 4 mins #DFWTraffic http:// bit.ly/14TuwzZ";;;#Dallas #DFWTraffic;"1065351842341761024";https://twitter.com/TotalTrafficDFW/status/1065351842341761024
dfrtraffic;2018-11-21 15:09;0;0;"Motor Vehicle Accident | Dallas North Tollway Nb / Spring Valley Rd | https:// goo.gl/wG33v0 | EN56 | 200064 | 15:08 | A";;;;"1065351396050882560";https://twitter.com/dfrtraffic/status/1065351396050882560
dfrtraffic;2018-11-21 15:08;0;0;"Motor Vehicle Accident | N CENTRAL EXPY SB/E MOCKINGBIRD LN | https:// goo.gl/kx9M1B | EN30 | 370004 | 15:08 | A";;;;"1065351209563766784";https://twitter.com/dfrtraffic/status/1065351209563766784
TotalTrafficDFW;2018-11-21 15:03;0;0;"Accident , left lane blocked in #Dallas on Dallas N Tollway NB at Belt Line Rd, stop and go traffic back to 635 Lbj Frwy, delay of 5 mins";;;#Dallas;"1065349963603943426";https://twitter.com/TotalTrafficDFW/status/1065349963603943426
TotalTrafficDFW;2018-11-21 14:59;0;0;"Accident , left lane blocked in #Dallas on Dallas N Tollway NB at Belt Line Rd, stop and go traffic back to Alpha Rd, delay of 3 mins";;;#Dallas;"1065348900893204481";https://twitter.com/TotalTrafficDFW/status/1065348900893204481
dfrtraffic;2018-11-21 14:58;0;0;"Motor Vehicle Accident | 2200 HAWES AVE | https:// goo.gl/CR7RMB | EN42 | 420023 | 14:58 | A";;;;"1065348723310452736";https://twitter.com/dfrtraffic/status/1065348723310452736
TotalTrafficDFW;2018-11-21 14:50;0;0;"Accident , left lane blocked in #Irving on Bush Tnpke SB at Gtwy Dr, stop and go traffic back to Royal Ln, delay of 2 mins #DFWTraffic";;;#Irving #DFWTraffic;"1065346641518108672";https://twitter.com/TotalTrafficDFW/status/1065346641518108672
dfrtraffic;2018-11-21 14:48;0;0;"Motor Vehicle Accident | 4600 RIVER OAKS RD | https:// goo.gl/SmwKG9 | EN25 | 540574 | 14:48 | A";;;;"1065346176256434176";https://twitter.com/dfrtraffic/status/1065346176256434176
TotalTrafficDFW;2018-11-21 14:43;0;0;"Accident cleared in #Dallas on 635 LBJ Fwy EB at Jupiter Rd., stop and go traffic back to Plano Rd, delay of 4 mins #DFWTraffic";;;#Dallas #DFWTraffic;"1065344976975003648";https://twitter.com/TotalTrafficDFW/status/1065344976975003648
TotalTrafficDFW;2018-11-21 14:43;0;0;"Accident cleared in #Dallas on 30 EB at Ferguson Rd, stop and go traffic back to Dolphin Rd, delay of 3 mins #DFWTraffic";;;#Dallas #DFWTraffic;"1065344975456649217";https://twitter.com/TotalTrafficDFW/status/1065344975456649217
dfrtraffic;2018-11-21 14:38;0;0;"Motor Vehicle Accident | SWISS AVE / CANTEGRAL ST | https:// goo.gl/LEyXA5 | EN03 | 030009 | 14:38 | A";;;;"1065343824560480256";https://twitter.com/dfrtraffic/status/1065343824560480256
TotalTrafficDFW;2018-11-21 14:36;0;0;"Accident in #Irving on Bush Tnpke SB at Gtwy Dr, stop and go traffic back to Royal Ln, delay of 2 mins #DFWTraffic http:// bit.ly/14TuwzZ";;;#Irving #DFWTraffic;"1065343284892106757";https://twitter.com/TotalTrafficDFW/status/1065343284892106757
TotalTrafficDFW;2018-11-21 14:36;0;0;"Accident , left lane blocked in #Dallas on 635 LBJ Fwy EB at Jupiter Rd., stop and go traffic back to Plano Rd, delay of 4 mins #DFWTraffic";;;#Dallas #DFWTraffic;"1065343108035067904";https://twitter.com/TotalTrafficDFW/status/1065343108035067904
DeniseFlores;2018-11-21 14:32;1;8;"I've been friends with these 3 sisters my entire life. They lost their dad in a freak accident this morning and my heart is fucking breaking for them today. What a shit year.";;;;"1065342144435625984";https://twitter.com/DeniseFlores/status/1065342144435625984
dfrtraffic;2018-11-21 14:28;0;0;"Motor Vehicle Accident | LEMMON AVE / N CENTRAL SERV SB | https:// goo.gl/XHWb9o | EN11 | 110013 | 14:28 | A";;;;"1065341143162925056";https://twitter.com/dfrtraffic/status/1065341143162925056
TotalTrafficDFW;2018-11-21 14:25;0;1;"Accident , right lane blocked in #Dallas on 30 EB at Ferguson Rd, stop and go traffic back to Dolphin Rd, delay of 3 mins #DFWTraffic";;;#Dallas #DFWTraffic;"1065340453476884480";https://twitter.com/TotalTrafficDFW/status/1065340453476884480
TotalTrafficDFW;2018-11-21 14:14;0;0;"Accident . two left lanes blocked in #Dallas on 30 EB at Ferguson Rd, stop and go traffic back to Dolphin Rd, delay of 3 mins #DFWTraffic";;;#Dallas #DFWTraffic;"1065337581200728064";https://twitter.com/TotalTrafficDFW/status/1065337581200728064
dpdincidents;2018-11-21 14:08;0;0;"Southwest Supervisor responding to '7X - Major Accident ' at Cedar Hill Ave / W Colorado Blvd | Beat 412 | https:// goo.gl/2Awyq8 | 13:37";;;;"1065336246841405440";https://twitter.com/dpdincidents/status/1065336246841405440
dfrtraffic;2018-11-21 14:08;0;0;"Motor Vehicle Accident | E R L THORNTON FWY EB / N JIM MILLER RD | https:// goo.gl/MbL2F6 | EN19 | 320104 | 14:08 | A";;;;"1065336112153939968";https://twitter.com/dfrtraffic/status/1065336112153939968
dpdincidents;2018-11-21 14:00;0;0;"Southwest Supervisor responding to '7X - Major Accident ' at 1100 blk S Hampton Rd | Beat 444 | https:// goo.gl/FZottb | 13:57";;;;"1065334167217434624";https://twitter.com/dpdincidents/status/1065334167217434624
dfrtraffic;2018-11-21 13:58;0;0;"Motor Vehicle Accident | Kirnwood Dr / Cliff Creek Crossing Dr | https:// goo.gl/zwhI4w | EN40 | 400364 | 13:58 | A";;;;"1065333596162973696";https://twitter.com/dfrtraffic/status/1065333596162973696
TotalTrafficDFW;2018-11-21 13:57;0;0;"Accident cleared in #Dallas on Dallas N Tollway SB at Mockingbird Ln, stop and go traffic back to Lovers Ln, delay of 3 mins #DFWTraffic";;;#Dallas #DFWTraffic;"1065333457306509312";https://twitter.com/TotalTrafficDFW/status/1065333457306509312
TotalTrafficDFW;2018-11-21 13:54;0;0;"Accident cleared in #SDallas on 35E SB at Beckley Ave, stop and go traffic back to Ewing Ave, delay of 2 mins #DFWTraffic";;;#SDallas #DFWTraffic;"1065332735160582146";https://twitter.com/TotalTrafficDFW/status/1065332735160582146
TotalTrafficDFW;2018-11-21 13:54;0;1;"Accident , right lane blocked in #Dallas on Dallas N Tollway SB at Mockingbird Ln, stop and go traffic back to Lovers Ln, delay of 3 mins";;;#Dallas;"1065332567325491200";https://twitter.com/TotalTrafficDFW/status/1065332567325491200
dfrtraffic;2018-11-21 13:48;0;0;"Motor Vehicle Accident | SOUTHWELL RD / SHADY TRL | https:// goo.gl/a8XRpr | EN43 | 300058 | 13:48 | A";;;;"1065331080109019136";https://twitter.com/dfrtraffic/status/1065331080109019136
TotalTrafficDFW;2018-11-21 13:46;0;1;"Accident cleared in #Dallas on 35E NB at Royal Ln, stop and go traffic back to NW Hwy, delay of 7 mins #DFWTraffic http:// bit.ly/14TuwzZ";;;#Dallas #DFWTraffic;"1065330705721434112";https://twitter.com/TotalTrafficDFW/status/1065330705721434112
Braynsford1;2018-11-21 13:45;0;1;"Will they have a meeting with the trucking company whose driver caused the accident ? Too many feel that lights, arms, stripes on the ground do not apply to them.";;;;"1065330330331168768";https://twitter.com/Braynsford1/status/1065330330331168768
TotalTrafficDFW;2018-11-21 13:42;0;0;"Accident , right lane blocked in #SDallas on 35E SB at Beckley Ave, stop and go traffic back to Ewing Ave, delay of 2 mins #DFWTraffic";;;#SDallas #DFWTraffic;"1065329737080496129";https://twitter.com/TotalTrafficDFW/status/1065329737080496129
TotalTrafficDFW;2018-11-21 13:42;0;0;"Accident cleared in #Mesquite on 635 LBJ Fwy SB at Towne Centre Dr, stop and go traffic back to N Galloway Ave, delay of 6 mins #DFWTraffic";;;#Mesquite #DFWTraffic;"1065329575327137797";https://twitter.com/TotalTrafficDFW/status/1065329575327137797
TotalTrafficDFW;2018-11-21 13:41;0;0;"Accident cleared in #Carrollton on 35E SB at Crosby Rd, stop and go traffic back to Hwy 190, delay of 8 mins #DFWTraffic";;;#Carrollton #DFWTraffic;"1065329278592712704";https://twitter.com/TotalTrafficDFW/status/1065329278592712704
dfrtraffic;2018-11-21 13:38;0;0;"Motor Vehicle Accident | CEDAR HILL AVE / W COLORADO BLVD | https:// goo.gl/aM3SnP | EN45 | 450002 | 13:38 | A";;;;"1065328565133041664";https://twitter.com/dfrtraffic/status/1065328565133041664
TotalTrafficDFW;2018-11-21 13:32;0;0;"Accident cleared in #Dallas on 635 LBJ Fwy WB at Hillcrest Rd, stop and go traffic back to Coit Rd, delay of 3 mins #DFWTraffic";;;#Dallas #DFWTraffic;"1065327185899241473";https://twitter.com/TotalTrafficDFW/status/1065327185899241473
TotalTrafficDFW;2018-11-21 13:31;0;0;"Accident . two right lanes blocked in #Dallas on 35E SB at Saner Ave, stop and go traffic back to Zang Curve, delay of 5 mins #DFWTraffic";;;#Dallas #DFWTraffic;"1065326883116646400";https://twitter.com/TotalTrafficDFW/status/1065326883116646400
TotalTrafficDFW;2018-11-21 13:17;0;0;"Accident cleared in #Hurst on 183 EB at Central Dr, stop and go traffic back to Precinct Line Rd, delay of 8 mins #DFWTraffic";;;#Hurst #DFWTraffic;"1065323238660673540";https://twitter.com/TotalTrafficDFW/status/1065323238660673540
TotalTrafficDFW;2018-11-21 13:14;0;0;"Accident , right lane blocked in #Dallas on 35E NB at Royal Ln, stop and go traffic back to NW Hwy, delay of 7 mins #DFWTraffic";;;#Dallas #DFWTraffic;"1065322676732997632";https://twitter.com/TotalTrafficDFW/status/1065322676732997632
dfrtraffic;2018-11-21 13:09;0;0;"Motor Vehicle Accident | W ILLINOIS AVE / S R L THORNTON ACRD NB | https:// goo.gl/vwy7XT | EN33 | 330046 | 13:08 | A";;;;"1065321206427963392";https://twitter.com/dfrtraffic/status/1065321206427963392
dfrtraffic;2018-11-21 13:08;0;0;"Motor Vehicle Accident | FERGUSON RD / GUS THOMASSON RD | https:// goo.gl/GXwEqZ | EN39 | 390659 | 13:08 | A";;;;"1065321066170482688";https://twitter.com/dfrtraffic/status/1065321066170482688
Huey_Dp;2018-11-21 13:06;0;0;"Festive decorations and busy roads can lead to an increase in accidents this time of year. https:// otbd.it/rBlL1417";;;;"1065320541207302144";https://twitter.com/Huey_Dp/status/1065320541207302144
TotalTrafficDFW;2018-11-21 12:59;0;0;"Accident , right lane blocked in #Dallas on 635 LBJ Fwy WB at Hillcrest Rd, stop and go traffic back to Coit Rd, delay of 3 mins #DFWTraffic";;;#Dallas #DFWTraffic;"1065318919936843781";https://twitter.com/TotalTrafficDFW/status/1065318919936843781
dpdcentral;2018-11-21 12:59;0;0;"Central Division responding to '7X - Major Accident ' at Oak Lawn Ave / Maple Ave | Beat 123 | https:// goo.gl/w6ZShG | 12:57";;;;"1065318813871132672";https://twitter.com/dpdcentral/status/1065318813871132672
danielcarmona83;2018-11-21 12:53;0;4;"There’s accidents everywhere people can’t fucking drive";;;;"1065317194224017408";https://twitter.com/danielcarmona83/status/1065317194224017408
dfrtraffic;2018-11-21 12:49;0;0;"Motor Vehicle Accident | OAK LAWN AVE / MAPLE AVE | https:// goo.gl/0MzuCh | EN11 | 110008 | 12:49 | A";;;;"1065316331052949504";https://twitter.com/dfrtraffic/status/1065316331052949504
dfrtraffic;2018-11-21 12:48;0;0;"Motor Vehicle Accident | 9600 L B J FWY EB | https:// goo.gl/JGY43E | EN22 | 570085 | 12:48 | A";;;;"1065315982225207296";https://twitter.com/dfrtraffic/status/1065315982225207296
TotalTrafficDFW;2018-11-21 12:45;0;0;"Accident . two left lanes blocked in #Hurst on 183 EB at Central Dr, stop and go traffic back to Precinct Line Rd, delay of 8 mins";;;#Hurst;"1065315396838989824";https://twitter.com/TotalTrafficDFW/status/1065315396838989824
BedfordTXPD;2018-11-21 12:41;3;6;"Major Accident : Two car accident (roll over) in the 1600 block of State Highway 183, east bound. Only one lane open. Expect delays in this area. We will update when the lanes are back open. pic.twitter.com/kMRdeyac6v";;;;"1065314251630358529";https://twitter.com/BedfordTXPD/status/1065314251630358529
audreshalynn;2018-11-21 12:40;1;1;"Might mess around and get some man pregnant by accident because my ovaries trying to jump I won’t allow it!! Praying for US!";;;;"1065313978023362560";https://twitter.com/audreshalynn/status/1065313978023362560
dfrtraffic;2018-11-21 12:38;0;0;"Motor Vehicle Accident | L B J ACRD WB / HILLCREST RD | https:// goo.gl/aJ5aYR | EN41 | 220052 | 12:38 | A";;;;"1065313468629233664";https://twitter.com/dfrtraffic/status/1065313468629233664
TotalTrafficDFW;2018-11-21 12:34;0;0;"Accident . two right lanes blocked in #Carrollton on 35E SB at Crosby Rd, stop and go traffic back to Hwy 190, delay of 8 mins #DFWTraffic";;;#Carrollton #DFWTraffic;"1065312462814232576";https://twitter.com/TotalTrafficDFW/status/1065312462814232576
CMDaGEEK;2018-11-21 12:34;0;0;"Shame on the @WWEUniverse for bullying on @WWEMaverick he’s gonna sent his anti-bullies @Rezar_WWE and @Akam_WWE on everyone if you make funny his accident from Survivor Series. Shame on y’all. Just saying.";;@WWEUniverse @WWEMaverick @Rezar_WWE @Akam_WWE;;"1065312390227595265";https://twitter.com/CMDaGEEK/status/1065312390227595265
dfrtraffic;2018-11-21 12:28;0;0;"Motor Vehicle Accident | SKILLMAN ST / L B J ACRD EB | https:// goo.gl/mKVU2s | EN57 | 570086 | 12:28 | A";;;;"1065310950490701824";https://twitter.com/dfrtraffic/status/1065310950490701824
Asiakyree;2018-11-21 12:25;0;1;"Got in a car accident last night... karma ain’t letting up... 2018 said what it said... 2018 wanna go out with a bang I guess...";;;;"1065310302458261505";https://twitter.com/Asiakyree/status/1065310302458261505
dfrtraffic;2018-11-21 12:18;0;0;"Motor Vehicle Accident | 2100 N STEMMONS FWY SB | https:// goo.gl/62uDKt | EN01 | 010024 | 12:18 | A";;;;"1065308530574450690";https://twitter.com/dfrtraffic/status/1065308530574450690
dfrtraffic;2018-11-21 12:18;0;0;"Motor Vehicle Accident | TI BLVD / FLOYD CIR | https:// goo.gl/AZ0FTl | EN22 | 220068 | 12:18 | A";;;;"1065308429609185280";https://twitter.com/dfrtraffic/status/1065308429609185280
dfrtraffic;2018-11-21 11:58;0;0;"Motor Vehicle Accident | LAKE JUNE RD / N MASTERS DR | https:// goo.gl/sSUXaK | EN05 | 050012 | 11:58 | A";;;;"1065303398386294784";https://twitter.com/dfrtraffic/status/1065303398386294784
dfrtraffic;2018-11-21 11:53;0;0;"Motor Vehicle Accident | 300 S TYLER ST | https:// goo.gl/eHgQSh | EN15 | 140024 | 11:53 | A";;;;"1065302214971801600";https://twitter.com/dfrtraffic/status/1065302214971801600
dfrtraffic;2018-11-21 11:38;0;0;"Motor Vehicle Accident | ROYAL LN / SKILLMAN ST | https:// goo.gl/AjrZhr | EN57 | 570051 | 11:38 | A";;;;"1065298364172926976";https://twitter.com/dfrtraffic/status/1065298364172926976
dfrtraffic;2018-11-21 11:28;0;0;"Motor Vehicle Accident | N COCKRELL HILL RD / DALLAS FT WORTH SERV EB | https:// goo.gl/0LmjCv | EN26 | 500430 | 11:28 | A";;;;"1065295845833158657";https://twitter.com/dfrtraffic/status/1065295845833158657
TotalTrafficDFW;2018-11-21 11:26;0;0;"Accident cleared in #Richardson on 75 NB at Galatyn Pkwy, stop and go traffic back to Campbell Rd, delay of 1 min #DFWTraffic";;;#Richardson #DFWTraffic;"1065295513187229696";https://twitter.com/TotalTrafficDFW/status/1065295513187229696
TotalTrafficDFW;2018-11-21 11:26;0;0;"Accident cleared in #Garland on 30 WB at Bass Pro Dr, stop and go traffic back to Horizon Rd, delay of 18 mins #DFWTraffic";;;#Garland #DFWTraffic;"1065295378386485248";https://twitter.com/TotalTrafficDFW/status/1065295378386485248
TotalTrafficDFW;2018-11-21 11:26;0;0;"Accident cleared in #Dallas on 30 WB between Jim Miller Rd and Ferguson Rd, stop and go traffic back to Big Town Blvd, delay of 10 mins";;;#Dallas;"1065295360741044226";https://twitter.com/TotalTrafficDFW/status/1065295360741044226
TotalTrafficDFW;2018-11-21 11:05;0;0;"Accident moved to right lane in #Dallas on 30 WB between Jim Miller Rd and Ferguson Rd, stop and go traffic back to Big Town Blvd";;;#Dallas;"1065290169169952768";https://twitter.com/TotalTrafficDFW/status/1065290169169952768
TotalTrafficDFW;2018-11-21 11:04;0;0;"Accident . moved to right lane in #Garland on 30 WB at Bass Pro Dr, stop and go traffic back to Horizon Rd, delay of 18 mins #DFWTraffic";;;#Garland #DFWTraffic;"1065289899669098496";https://twitter.com/TotalTrafficDFW/status/1065289899669098496
dpdcentral;2018-11-21 11:04;0;0;"Central Division responding to '07 - Minor Accident ' at N Peak St / Live Oak St | Beat 156 | https:// goo.gl/c4RdCT | 11:01";;;;"1065289855737880576";https://twitter.com/dpdcentral/status/1065289855737880576
TotalTrafficDFW;2018-11-21 11:03;0;0;"Accident cleared in #Garland on 635 LBJ Fwy SB at Garland Rd, stop and go traffic back to Kingsley Rd, delay of 4 mins #DFWTraffic";;;#Garland #DFWTraffic;"1065289633662148608";https://twitter.com/TotalTrafficDFW/status/1065289633662148608
TotalTrafficDFW;2018-11-21 11:02;0;0;"Accident . two right lanes blocked in #Garland on 30 WB at Bass Pro Dr, stop and go traffic back to Horizon Rd, delay of 18 mins #DFWTraffic";;;#Garland #DFWTraffic;"1065289356003500032";https://twitter.com/TotalTrafficDFW/status/1065289356003500032
dfrtraffic;2018-11-21 10:58;0;0;"Motor Vehicle Accident | 4200 PORT BLVD | https:// goo.gl/XuXwrE | EN54 | 540401 | 10:58 | A";;;;"1065288289756696576";https://twitter.com/dfrtraffic/status/1065288289756696576
TotalTrafficDFW;2018-11-21 10:49;1;0;"Closed due to accident in #Dallas on 30 WB between Jim Miller Rd and Ferguson Rd, stopped traffic back to Big Town Blvd, delay of 21 mins";;;#Dallas;"1065286120764817409";https://twitter.com/TotalTrafficDFW/status/1065286120764817409
TotalTrafficDFW;2018-11-21 10:48;0;0;"Closed due to accident in #Dallas on 30 WB between Jim Miller Rd and Ferguson Rd, stopped traffic back to Big Town Blvd, delay of 27 mins";;;#Dallas;"1065285851683454977";https://twitter.com/TotalTrafficDFW/status/1065285851683454977
TotalTrafficDFW;2018-11-21 10:46;0;2;"Closed due to accident in #Dallas on 30 WB between Jim Miller Rd and Ferguson Rd, stopped traffic back to Big Town Blvd, delay of 18 mins";;;#Dallas;"1065285435394539521";https://twitter.com/TotalTrafficDFW/status/1065285435394539521
TotalTrafficDFW;2018-11-21 10:37;0;0;"Accident , left lane blocked in #Richardson on 75 NB at Galatyn Pkwy, stop and go traffic back to Campbell Rd, delay of 2 mins #DFWTraffic";;;#Richardson #DFWTraffic;"1065282985824526337";https://twitter.com/TotalTrafficDFW/status/1065282985824526337
TotalTrafficDFW;2018-11-21 10:34;1;0;"Accident , left lane blocked in #Dallas on 75 NB at Good Latimer #DFWTraffic http:// bit.ly/14TuwzZ";;;#Dallas #DFWTraffic;"1065282294947241986";https://twitter.com/TotalTrafficDFW/status/1065282294947241986
ANunn07;2018-11-21 10:21;0;1;"I literally found you on accident just now";;;;"1065278946235817985";https://twitter.com/ANunn07/status/1065278946235817985
TotalTrafficDFW;2018-11-21 10:16;0;1;"Accident . only left lane getting by in #Dallas on 30 WB at Jim Miller Rd, stop and go traffic back to Lp 12 Buckner Blvd, delay of 6 mins";;;#Dallas;"1065277820350402560";https://twitter.com/TotalTrafficDFW/status/1065277820350402560
dpdcentral;2018-11-21 10:13;0;0;"Central Division responding to '07 - Minor Accident ' at Maple Routh Conn / Woodall Rodgers Acrd Wb | Beat 121 | https:// goo.gl/6i1OYh | 10:08";;;;"1065277054898171904";https://twitter.com/dpdcentral/status/1065277054898171904
dfrtraffic;2018-11-21 10:08;0;0;"Motor Vehicle Accident | 6200 CEDAR SPRINGS RD | https:// goo.gl/risBXB | EN42 | 420025 | 10:08 | A";;;;"1065275695197126656";https://twitter.com/dfrtraffic/status/1065275695197126656
RockCheetah;2018-11-21 10:07;0;0;"Russia records death of 15,000 people in road accidents this year so far http:// dlvr.it/Qrn5ms #news";;;#news;"1065275605241880576";https://twitter.com/RockCheetah/status/1065275605241880576
TotalTrafficDFW;2018-11-21 10:02;0;0;"Accident cleared in #Carrollton on 35E SB at Sandy Lk Rd, stop and go traffic back to Hwy 190, delay of 3 mins #DFWTraffic";;;#Carrollton #DFWTraffic;"1065274158009995265";https://twitter.com/TotalTrafficDFW/status/1065274158009995265
